DATETIME;MXCO;JUNG;NEWK;OULU;SOPO
2024-05-06 21:15:00;222.147;174.162; 89.282;100.047;268.320
2024-05-06 21:20:00;220.687;172.361; 88.708; 98.663;268.968
2024-05-06 21:25:00;220.153;172.651; 88.808; 99.150;267.142
2024-05-06 21:30:00;220.390;172.213; 88.584; 98.098;266.534
2024-05-06 21:35:00;223.091;172.982; 88.866;102.111;266.754
2024-05-06 21:40:00;220.354;174.548; 88.532; 98.711;265.996
2024-05-06 21:45:00;220.890;174.165; 88.244; 98.037;266.220
2024-05-06 21:50:00;222.953;172.830; 87.322; 96.263;266.344
2024-05-06 21:55:00;214.333;173.205; 88.520; 98.118;267.008
2024-05-06 22:00:00;219.610;174.656; 89.230;100.234;266.116
2024-05-06 22:05:00;218.487;175.068; 88.378; 98.813;268.828
2024-05-06 22:10:00;223.250;173.978; 87.784;100.193;268.794
2024-05-06 22:15:00;217.583;173.236; 88.676; 99.487;267.862
2024-05-06 22:20:00;220.957;172.021; 89.156;100.323;267.384
2024-05-06 22:25:00;218.522;174.336; 88.594;101.010;267.772
2024-05-06 22:30:00;220.579;174.300; 88.878;100.318;266.160
2024-05-06 22:35:00;219.630;174.311; 89.024; 98.673;266.496
2024-05-06 22:40:00;220.507;171.069; 88.978; 99.671;267.690
2024-05-06 22:45:00;219.610;173.810; 88.702; 97.623;268.124
2024-05-06 22:50:00;220.567;174.855; 89.568; 98.654;265.660
2024-05-06 22:55:00;220.327;172.849; 88.936; 98.268;266.782
2024-05-06 23:00:00;219.317;173.152; 88.532; 99.202;267.972
2024-05-06 23:05:00;217.997;173.814; 88.700; 97.455;267.696
2024-05-06 23:10:00;220.340;173.170; 90.036; 98.000;266.974
2024-05-06 23:15:00;216.710;172.529; 88.778; 98.189;268.252
2024-05-06 23:20:00;218.227;172.155; 89.200; 99.631;265.768
2024-05-06 23:25:00;219.197;174.704; 88.628; 98.590;266.126
2024-05-06 23:30:00;221.793;173.548; 90.032; 98.426;267.624
2024-05-06 23:35:00;220.913;171.779; 88.980;100.891;267.586
2024-05-06 23:40:00;220.257;173.243; 88.146; 97.811;267.242
2024-05-06 23:45:00;219.463;171.233; 88.562; 99.315;267.776
2024-05-06 23:50:00;218.470;175.412; 88.766; 98.029;267.810
2024-05-06 23:55:00;217.633;172.907; 86.718; 99.576;266.860
2024-05-07 00:00:00;218.157;172.462; 88.990; 96.002;268.744
2024-05-07 00:05:00;216.403;174.697; 89.614;100.333;266.242
2024-05-07 00:10:00;220.420;172.736; 87.342;101.143;264.156
2024-05-07 00:15:00;221.213;172.482; 88.900; 98.945;264.636
2024-05-07 00:20:00;221.153;172.928; 89.300; 98.354;268.900
2024-05-07 00:25:00;220.027;172.978; 87.600; 99.819;265.310
2024-05-07 00:30:00;218.300;173.373; 87.746; 98.764;267.874
2024-05-07 00:35:00;221.543;173.330; 90.810; 98.961;268.706
2024-05-07 00:40:00;221.260;173.986; 89.024; 99.137;267.060
2024-05-07 00:45:00;217.640;172.053; 86.566; 99.565;264.690
2024-05-07 00:50:00;218.353;175.625; 89.406; 99.103;265.284
2024-05-07 00:55:00;218.457;172.107; 89.618; 99.809;265.510
2024-05-07 01:00:00;218.767;172.660; 89.300; 98.703;265.582
2024-05-07 01:05:00;219.930;173.302; 87.566; 98.091;266.962
2024-05-07 01:10:00;217.583;172.166; 87.928; 99.831;266.956
2024-05-07 01:15:00;223.680;174.029; 87.784;100.193;266.568
2024-05-07 01:20:00;220.453;172.636; 89.688; 99.579;266.012
2024-05-07 01:25:00;217.627;172.085; 88.576; 98.004;266.168
2024-05-07 01:30:00;220.420;175.919; 88.692; 99.557;265.794
2024-05-07 01:35:00;220.560;172.322; 87.912; 98.892;266.956
2024-05-07 01:40:00;218.993;173.117; 89.170; 98.364;269.462
2024-05-07 01:45:00;218.380;172.219; 88.584; 98.430;269.530
2024-05-07 01:50:00;219.687;173.378; 87.578; 99.430;266.808
2024-05-07 01:55:00;220.424;174.945; 89.490; 97.204;268.350
2024-05-07 02:00:00;220.150;173.054; 89.842; 99.461;265.074
2024-05-07 02:05:00;220.157;174.001; 88.286; 97.946;268.122
2024-05-07 02:10:00;218.447;168.214; 88.424; 99.809;266.242
2024-05-07 02:15:00;219.883;172.046; 87.134; 98.083;268.542
2024-05-07 02:20:00;221.457;172.150; 90.378; 98.888;265.668
2024-05-07 02:25:00;218.267;170.523; 88.722; 97.939;266.774
2024-05-07 02:30:00;219.567;171.687; 89.014;100.665;267.604
